Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,Total_Quantity,Current_Price
41234-1,Bumblebee Helicopter,2017,DC Super Hero Girls,Licensed,,Normal,Box,2,Retail,142.0,3.0,1655.0,3.5,2.0,19.99
41235-1,Wonder Woman Dorm Room,2017,DC Super Hero Girls,Licensed,,Normal,Box,2,Retail,186.0,1.0,1981.0,3.8,2.0,41.99
41301-1,Puppy Parade,2017,Friends,Modern day,Dog Show,Normal,Box,2,Retail,145.0,1.0,1125.0,3.5,3.0,16.9915
41304-1,Puppy Treats & Tricks,2017,Friends,Modern day,Dog Show,Normal,Box,2,Retail,45.0,,1408.0,3.3,3.0,11.241
41305-1,Emma's Photo Studio,2017,Friends,Modern day,Art,Normal,Box,2,{Not specified},96.0,1.0,1837.0,3.8,7.0,11.2103
41306-1,Mia's Beach Scooter,2017,Friends,Modern day,Beach,Normal,Box,2,Retail,79.0,1.0,1778.0,3.6,2.0,13.99
41307-1,Olivia's Creative Lab,2017,Friends,Modern day,Science,Normal,Box,2,Retail,91.0,1.0,2021.0,3.8,7.0,13.0
41308-1,Stephanie's Friendship Cakes,2017,Friends,Modern day,Baking,Normal,Box,2,Retail,94.0,1.0,1788.0,3.7,2.0,28.6053
41310-1,Heartlake Gift Delivery,2017,Friends,Modern day,Party,Normal,Box,2,Retail,185.0,1.0,1502.0,3.4,1.0,26.1221
41312-1,Heartlake Sports Center,2017,Friends,Modern day,Heartlake City,Normal,Box,4,Retail,328.0,2.0,1047.0,4.2,1.0,37.88
41313-1,Heartlake Summer Pool,2017,Friends,Modern day,Summer,Normal,Box,4,Retail,589.0,2.0,2189.0,4.0,2.0,38.99
41314-1,Stephanie's House,2017,Friends,Modern day,Houses,Normal,Box,2,Retail,622.0,3.0,2285.0,4.0,6.0,90.0
41315-1,Heartlake Surf Shop,2017,Friends,Modern day,Beach,Normal,Box,2,Retail,186.0,1.0,2111.0,3.6,3.0,20.0
41317-1,Sunshine Catamaran,2017,Friends,Modern day,Summer,Normal,Box,2,Retail,603.0,3.0,2119.0,4.3,2.0,73.9092
41318-1,Heartlake Hospital,2017,Friends,Modern day,Heartlake City,Normal,Box,2,Retail,871.0,5.0,2111.0,3.9,3.0,170.0
41320-1,Heartlake Frozen Yogurt Shop,2017,Friends,Modern day,Heartlake City,Normal,Box,4,Retail - limited,370.0,2.0,668.0,3.7,1.0,44.472
41321-1,Snow Resort Off-Roader,2017,Friends,Modern day,Snow Resort,Normal,Box,2,Retail,141.0,1.0,1269.0,3.7,1.0,12.5
41323-1,Snow Resort Chalet,2017,Friends,Modern day,Snow Resort,Normal,Box,2,Retail,402.0,2.0,2467.0,4.0,2.0,57.339
41324-1,Snow Resort Ski Lift,2017,Friends,Modern day,Snow Resort,Normal,Box,2,Retail,585.0,2.0,2245.0,3.8,5.0,80.0
41326-1,Friends Advent Calendar,2017,Friends,Modern day,Seasonal,Normal,Box,2,Retail,217.0,1.0,1318.0,3.7,2.0,24.0
41485-1,Finn,2017,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail - limited,91.0,,4114.0,3.5,32.0,23.99
41486-1,Captain Phasma,2017,BrickHeadz,Licensed,Star Wars,Normal,Box,2,Retail - limited,127.0,,4104.0,3.5,33.0,37.791
41487-1,Lloyd,2017,BrickHeadz,Licensed,The LEGO Ninjago Movie,Normal,Box,2,Retail - limited,102.0,,2909.0,3.8,6.0,49.99
41488-1,Master Wu,2017,BrickHeadz,Licensed,The LEGO Ninjago Movie,Normal,Box,2,Retail - limited,89.0,,3115.0,3.6,26.0,24.6772
41489-1,Rey & Kylo Ren,2017,BrickHeadz,Licensed,Star Wars,Collection,Box,2,Retail - limited,249.0,,2625.0,4.0,25.0,30.6
41496-1,Supergirl & Martian Manhunter,2017,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,0,Promotional,234.0,,318.0,0.0,2.0,356.2025
41498-1,Boba Fett and Han Solo in Carbonite,2017,BrickHeadz,Licensed,Star Wars,Normal,Box,0,Promotional,329.0,,676.0,4.5,3.0,475.0
41585-1,Batman,2017,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,LEGO exclusive,91.0,,7877.0,3.9,11.0,50.0
41586-1,Batgirl,2017,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,LEGO exclusive,99.0,,6073.0,3.8,22.0,20.0
41587-1,Robin,2017,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,LEGO exclusive,101.0,,6642.0,3.8,22.0,22.4338
41588-1,The Joker,2017,BrickHeadz,Licensed,DC Comics Super Heroes,Normal,Box,2,LEGO exclusive,151.0,,7438.0,4.1,16.0,35.0
41589-1,Captain America,2017,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,79.0,,6473.0,3.8,23.0,50.0
41590-1,Iron Man,2017,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,96.0,,6922.0,3.9,18.0,45.0
41591-1,Black Widow,2017,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,143.0,,6040.0,3.8,23.0,14.9559
41592-1,The Hulk,2017,BrickHeadz,Licensed,Marvel Super Heroes,Normal,Box,2,LEGO exclusive,93.0,,5775.0,3.7,15.0,33.6507
41593-1,Captain Jack Sparrow,2017,BrickHeadz,Licensed,Disney,Normal,Box,2,LEGO exclusive,109.0,,6081.0,4.0,17.0,39.99
41594-1,Captain Armando Salazar,2017,BrickHeadz,Licensed,Disney,Normal,Box,2,LEGO exclusive,118.0,,5287.0,3.7,19.0,14.9559
41595-1,Belle,2017,BrickHeadz,Licensed,Disney,Normal,Box,2,LEGO exclusive,139.0,,5746.0,4.0,24.0,35.0
41596-1,Beast,2017,BrickHeadz,Licensed,Disney,Normal,Box,2,LEGO exclusive,116.0,,5955.0,3.9,27.0,12.5
42057-1,Ultralight Helicopter,2017,Technic,Technical,,Normal,Box,6,Retail,199.0,,4237.0,3.8,2.0,29.95
42058-1,Stunt Bike,2017,Technic,Technical,,Normal,Box,4,Retail,140.0,,2553.0,3.5,2.0,25.0
42060-1,Roadwork Crew,2017,Technic,Technical,,Normal,Box,4,Retail,365.0,,2960.0,3.9,2.0,30.0
42061-1,Telehandler,2017,Technic,Technical,,Normal,Box,6,Retail,260.0,,2500.0,3.7,1.0,26.1295
42062-1,Container Yard,2017,Technic,Technical,,Normal,Box,4,Retail,631.0,,2372.0,3.6,2.0,99.99
42063-1,BMW R 1200 GS Adventure,2017,Technic,Technical,Licensed,Normal,Box,6,Retail,603.0,,6329.0,4.2,2.0,130.0678
42065-1,RC Tracked Racer,2017,Technic,Technical,,Normal,Box,4,Retail,370.0,,5997.0,4.3,2.0,135.61
42068-1,Airport Rescue Vehicle,2017,Technic,Technical,,Normal,Box,4,Retail,1094.0,,2476.0,3.9,1.0,134.3804
42069-1,Extreme Adventure,2017,Technic,Technical,,Normal,Box,4,Retail,2382.0,,3114.0,4.3,3.0,225.0
42070-1,6x6 All Terrain Tow Truck,2017,Technic,Technical,,Normal,Box,4,Retail,1862.0,,3678.0,3.9,6.0,379.95
60135-1,ATV Arrest,2017,City,Modern day,Police,Normal,Box,2,Retail,47.0,2.0,3407.0,3.4,4.0,5.9028
60136-1,Police Starter Set,2017,City,Modern day,Police,Normal,Box,2,Retail,80.0,4.0,4668.0,3.4,4.0,11.99
60137-1,Tow Truck Trouble,2017,City,Modern day,Police,Normal,Box,2,Retail,144.0,3.0,5473.0,3.6,7.0,18.5811
60138-1,High-speed Chase,2017,City,Modern day,Police,Normal,Box,3,Retail,294.0,4.0,5334.0,3.9,3.0,29.6902
60139-1,Mobile Command Center,2017,City,Modern day,Police,Normal,Box,6,Retail,374.0,4.0,4842.0,4.0,7.0,34.99
60140-1,Bulldozer Break-In,2017,City,Modern day,Police,Normal,Box,10,Retail,561.0,5.0,2760.0,3.9,2.0,89.2587
60141-1,Police Station,2017,City,Modern day,Police,Normal,Box,12,Retail,894.0,7.0,4407.0,4.1,4.0,94.99
60142-1,Money Transporter,2017,City,Modern day,Police,Normal,Box,2,Retail - limited,138.0,2.0,2145.0,3.8,2.0,34.83
60143-1,Auto Transport Heist,2017,City,Modern day,Police,Normal,Box,6,Retail,403.0,4.0,892.0,3.4,5.0,91.699
60144-1,Race Plane,2017,City,Modern day,Racing,Normal,Box,2,Retail,89.0,1.0,4273.0,3.9,2.0,14.0
60145-1,Buggy,2017,City,Modern day,Racing,Normal,Box,2,Retail,81.0,1.0,4815.0,4.1,1.0,13.9
60146-1,Stunt Truck,2017,City,Modern day,Racing,Normal,Box,2,Retail,91.0,1.0,4510.0,3.9,11.0,24.1707
60147-1,Fishing Boat,2017,City,Modern day,Harbor,Normal,Box,2,Retail,144.0,2.0,4913.0,3.8,9.0,43.0
60148-1,ATV Race Team,2017,City,Modern day,Racing,Normal,Box,4,Retail,239.0,2.0,6631.0,3.8,17.0,27.0
60149-1,4x4 with Catamaran,2017,City,Modern day,Harbor,Normal,Box,4,Retail,198.0,2.0,4934.0,3.8,5.0,24.0
60150-1,Pizza Van,2017,City,Modern day,Traffic,Normal,Box,4,Retail,249.0,2.0,17631.0,4.2,44.0,26.99
60151-1,Dragster Transporter,2017,City,Modern day,Racing,Normal,Box,6,Retail,333.0,2.0,2658.0,3.8,3.0,54.99
60152-1,Sweeper & Excavator,2017,City,Modern day,Construction,Normal,Box,6,Retail,299.0,2.0,3865.0,3.9,4.0,75.0
60153-1,People Pack - Fun at the Beach,2017,City,Modern day,Beach,Normal,Box,4,Retail,169.0,15.0,7217.0,4.1,16.0,48.45
60154-1,Bus Station,2017,City,Modern day,Town,Normal,Box,4,Retail,337.0,6.0,7460.0,4.1,6.0,75.0
60156-1,Jungle Buggy,2017,City,Modern day,Jungle,Normal,Box,2,Retail,53.0,1.0,4938.0,3.5,4.0,7.4656
60157-1,Jungle Starter Set,2017,City,Modern day,Jungle,Normal,Box,2,Retail,88.0,3.0,6832.0,3.7,2.0,14.99
60158-1,Jungle Cargo Helicopter ,2017,City,Modern day,Jungle,Normal,Box,4,Retail,201.0,2.0,4253.0,3.9,2.0,24.0
60159-1,Jungle Halftrack Mission,2017,City,Modern day,Jungle,Normal,Box,6,Retail,378.0,2.0,4852.0,3.9,7.0,44.99
60160-1,Jungle Mobile Lab,2017,City,Modern day,Jungle,Normal,Box,6,Retail,426.0,4.0,3882.0,4.1,2.0,64.99
60161-1,Jungle Exploration Site,2017,City,Modern day,Jungle,Normal,Box,8,Retail,813.0,7.0,3312.0,4.1,3.0,130.3286
60162-1,Jungle Air Drop Helicopter,2017,City,Modern day,Jungle,Normal,Box,10,Retail - limited,1250.0,7.0,1397.0,4.2,1.0,199.99
60163-1,Coast Guard Starter Set,2017,City,Modern day,Coast Guard,Normal,Box,2,Retail,76.0,3.0,4632.0,3.5,1.0,10.0
60164-1,Sea Rescue Plane,2017,City,Modern day,Coast Guard,Normal,Box,2,Retail,141.0,2.0,3581.0,3.5,1.0,28.8
60165-1,4 x 4 Response Unit ,2017,City,Modern day,Coast Guard,Normal,Box,6,Retail,347.0,3.0,3302.0,3.9,2.0,49.99
60166-1,Heavy-Duty Rescue Helicopter,2017,City,Modern day,Coast Guard,Normal,Box,6,Retail,415.0,4.0,2317.0,4.1,2.0,75.0
60167-1,Coast Guard Headquarters,2017,City,Modern day,Coast Guard,Normal,Box,10,Retail,792.0,7.0,1869.0,4.1,3.0,158.95
60168-1,Sailboat Rescue,2017,City,Modern day,Coast Guard,Normal,Box,4,Retail - limited,195.0,2.0,1370.0,3.8,2.0,40.0
60169-1,Cargo Terminal,2017,City,Modern day,Cargo,Normal,Box,10,Retail,740.0,4.0,3355.0,4.1,3.0,88.55
66546-1,The LEGO Batman Movie Super Pack 2-in-1,2017,The LEGO Batman Movie,Licensed,Product Collection,Collection,Box,0,Retail - limited,378.0,,556.0,0.0,3.0,59.95
66555-1,Super Pack 2 in 1,2017,Star Wars,Licensed,Product Collection,Collection,Box,0,Retail - limited,232.0,,250.0,0.0,1.0,40.0
70347-1,King's Guard Artillery,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,2,Retail,98.0,2.0,1724.0,3.6,4.0,15.0
70349-1,Ruina's Lock & Roller,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,2,Retail,208.0,3.0,2197.0,3.8,2.0,25.0
70350-1,The Three Brothers,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,2,Retail,266.0,3.0,1576.0,3.9,1.0,18.0
70351-1,Clay's Falcon Fighter Blaster,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,4,Retail,523.0,3.0,1507.0,4.0,1.0,60.1331
70352-1,Jestro's Headquarters,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,2,Retail,840.0,7.0,1123.0,4.2,6.0,135.0
70354-1,Axl's Rumble Maker,2017,Nexo Knights,Action/Adventure,Season 4,Normal,Box,4,Retail,393.0,4.0,848.0,3.8,1.0,74.25
70355-1,Aaron's Rock Climber,2017,Nexo Knights,Action/Adventure,Season 4,Normal,Box,4,Retail,598.0,5.0,942.0,3.9,4.0,120.0
70357-1,Knighton Castle,2017,Nexo Knights,Action/Adventure,Season 4,Normal,Box,2,Retail,1426.0,11.0,986.0,4.4,3.0,225.0
70359-1,Lance vs. Lightning,2017,Nexo Knights,Action/Adventure,Season 3,Normal,Box,2,Retail - limited,257.0,2.0,867.0,3.6,1.0,50.0
70363-1,Battle Suit Macy,2017,Nexo Knights,Action/Adventure,Battle Suits,Normal,Box,2,Retail,66.0,1.0,2058.0,3.6,3.0,19.99
70365-1,Battle Suit Axl,2017,Nexo Knights,Action/Adventure,Battle Suits,Normal,Box,2,Retail,88.0,1.0,2612.0,3.8,3.0,11.95
70366-1,Battle Suit Lance,2017,Nexo Knights,Action/Adventure,Battle Suits,Normal,Box,2,Retail,83.0,1.0,2193.0,3.7,7.0,20.0
70372-1,Combo NEXO Powers Wave 1,2017,Nexo Knights,Action/Adventure,Combo NEXO Powers,Normal,Foil pack,2,Retail,10.0,,1406.0,3.1,12.0,5.0
70373-1,Combo NEXO Powers Wave 2,2017,Nexo Knights,Action/Adventure,Combo NEXO Powers,Normal,Foil pack,1,Retail,10.0,,455.0,2.8,2.0,2.0
70606-1,Spinjitzu Training,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,109.0,2.0,6246.0,3.7,9.0,14.6849
70607-1,NINJAGO City Chase,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,233.0,5.0,7325.0,4.0,2.0,25.0
70608-1,Master Falls,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,312.0,4.0,4977.0,4.0,1.0,60.0
70609-1,Manta Ray Bomber,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,4,Retail,341.0,4.0,3914.0,3.8,2.0,29.99
70610-1,Flying Jelly Sub,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,4,Retail - limited,341.0,4.0,2967.0,4.0,2.0,35.0
70611-1,Water Strider,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,494.0,4.0,4235.0,4.1,4.0,68.0
70612-1,Green Ninja Mech Dragon,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,4,Retail,544.0,4.0,7561.0,4.4,19.0,101.7715
70613-1,Garma Mecha Man,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail - limited,747.0,4.0,2458.0,4.0,6.0,130.0
70615-1,Fire Mech,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,944.0,6.0,4580.0,4.0,9.0,115.0
70616-1,Ice Tank,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail - limited,914.0,5.0,1707.0,4.0,3.0,229.99
70617-1,Temple of the Ultimate Ultimate Weapon,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,1403.0,8.0,3790.0,4.3,4.0,149.99
70618-1,Destiny's Bounty,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,2295.0,7.0,10386.0,4.6,22.0,265.0
70620-1,NINJAGO City,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,13,LEGO exclusive,4867.0,19.0,10105.0,4.7,14.0,825.0
70621-1,The Vermillion Attack,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,2,Retail,83.0,3.0,3998.0,3.8,3.0,40.0
70622-1,Desert Lightning,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,4,Retail,201.0,3.0,2340.0,3.7,1.0,50.0
70623-1,Destiny's Shadow,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,4,Retail,360.0,3.0,1871.0,4.0,1.0,85.0
70624-1,Vermillion Invader,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,4,Retail,313.0,3.0,1576.0,3.7,2.0,50.0
70625-1,Samurai VXL,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,4,Retail,428.0,4.0,1524.0,4.0,3.0,109.95
70626-1,Dawn of Iron Doom,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,2,Retail,704.0,6.0,2051.0,3.9,1.0,309.0805
70627-1,Dragon's Forge,2017,Ninjago,Action/Adventure,The Hands of Time,Normal,Box,2,Retail,1137.0,6.0,2323.0,4.4,2.0,230.0
70629-1,Piranha Attack,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,217.0,4.0,4071.0,3.9,2.0,24.99
70631-1,Garmadon's Volcano Lair,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,521.0,5.0,2327.0,4.0,1.0,100.0
70632-1,Quake Mech,2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail,1202.0,5.0,2706.0,4.4,6.0,147.8185
70656-1,"garmadon, Garmadon, GARMADON!",2017,The LEGO Ninjago Movie,Licensed,,Normal,Box,2,Retail - limited,830.0,6.0,2353.0,4.3,2.0,199.99
70900-1,The Joker Balloon Escape,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,124.0,2.0,11821.0,3.8,32.0,23.99
70901-1,Mr. Freeze Ice Attack,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,201.0,3.0,8944.0,3.9,18.0,30.0
70902-1,Catwoman Catcycle Chase,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,139.0,3.0,10018.0,3.7,16.0,18.0
70903-1,The Riddler Riddle Racer,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,254.0,5.0,8275.0,4.0,15.0,34.95
70904-1,Clayface Splat Attack,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,448.0,2.0,7255.0,4.0,18.0,39.85
70905-1,The Batmobile,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,581.0,5.0,7038.0,4.1,13.0,73.8855
70906-1,The Joker Notorious Lowrider,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,433.0,3.0,9370.0,4.2,11.0,79.99
70907-1,Killer Croc Tail-Gator,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,460.0,4.0,4746.0,3.9,14.0,88.0
70908-1, The Scuttler,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,775.0,6.0,5716.0,4.1,16.0,89.1
70909-1,Batcave Break-In,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,1047.0,7.0,6581.0,4.0,7.0,115.0
70910-1,Scarecrow Special Delivery,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail - limited,204.0,3.0,5367.0,3.7,13.0,30.3905
70911-1,The Penguin Arctic Roller,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail - limited,305.0,2.0,8697.0,4.3,12.0,52.0
70912-1,Arkham Asylum,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail - limited,1628.0,13.0,4146.0,4.1,6.0,235.0
70913-1,Scarecrow Fearful Face-off,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,141.0,2.0,6228.0,3.9,12.0,23.75
70914-1,Bane Toxic Truck Attack,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,366.0,3.0,4202.0,3.8,5.0,95.0707
70915-1,Two-Face Double Demolition,2017,The LEGO Batman Movie,Licensed,,Normal,Box,4,Retail,564.0,4.0,3635.0,4.0,11.0,80.0
70916-1,The Batwing,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,1053.0,3.0,3941.0,4.4,9.0,129.0
70917-1,The Ultimate Batmobile,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,Retail,1456.0,8.0,5204.0,4.3,12.0,249.989
70922-1,The Joker Manor,2017,The LEGO Batman Movie,Licensed,,Normal,Box,2,LEGO exclusive,3444.0,10.0,3512.0,4.3,9.0,595.0
71017-1,Lobster-Lovin' Batman,2017,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie,Normal,Foil pack,2,Retail,6.0,1.0,9214.0,4.2,66.0,2.0
71017-2,Glam Metal Batman,2017,Collectable Minifigures,Miscellaneous,The LEGO Batman Movie,Normal,Foil pack,0,Retail,7.0,1.0,8403.0,4.2,8.0,69.2436
71018-1,Professional Surfer,2017,Collectable Minifigures,Miscellaneous,Series 17,Normal,Foil pack,2,Retail,5.0,1.0,6007.0,3.5,19.0,3.9952
71018-2,Circus Strong Man,2017,Collectable Minifigures,Miscellaneous,Series 17,Normal,Foil pack,0,Retail,5.0,1.0,6740.0,3.4,7.0,66.3727
71019-2,Spinjitzu Training Nya,2017,Collectable Minifigures,Miscellaneous,The LEGO Ninjago Movie,Normal,Foil pack,0,Retail,6.0,1.0,4486.0,3.3,3.0,106.884
71042-1,Silent Mary,2017,Pirates of the Caribbean,Licensed,Dead Men Tell No Tales,Normal,Box,2,LEGO exclusive,2294.0,8.0,5042.0,4.4,10.0,400.0
71255-1,Teen Titans Go! Team Pack,2017,Dimensions,Miscellaneous,Team Pack,Normal,Box,8,Retail,105.0,2.0,2822.0,3.8,4.0,69.95
71264-1,The LEGO Batman Movie: Play the Complete Movie,2017,Dimensions,Miscellaneous,Story Pack,Normal,Box,5,Retail,156.0,2.0,4947.0,3.7,5.0,35.0
71266-1,Chase McCain Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,46.0,1.0,3578.0,3.7,6.0,39.0
71267-1,The Goonies Level Pack,2017,Dimensions,Miscellaneous,Level Pack,Normal,Box,8,Retail,118.0,1.0,5040.0,3.9,37.0,17.99
71286-1,Knight Rider Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,55.0,1.0,5217.0,3.8,12.0,25.99
71287-1,Starfire Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,56.0,1.0,3227.0,3.4,33.0,14.99
71343-1,Buttercup Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,56.0,1.0,3689.0,3.5,17.0,8.0
71344-1,Excalibur Batman Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,57.0,1.0,5220.0,3.9,15.0,18.4369
71346-1,The Powerpuff Girls Team Pack,2017,Dimensions,Miscellaneous,Team Pack,Normal,Box,8,Retail,93.0,2.0,3712.0,3.7,19.0,14.0
71348-1,Hermione Granger Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,4,Retail,64.0,1.0,4729.0,3.5,17.0,11.0
71349-1,Beetlejuice Fun Pack,2017,Dimensions,Miscellaneous,Fun Pack,Normal,Box,5,Retail,56.0,1.0,4769.0,4.0,29.0,35.0
75144-1,Snowspeeder,2017,Star Wars,Licensed,Ultimate Collector Series,Normal,Box,8,LEGO exclusive,1703.0,2.0,10165.0,4.2,8.0,495.0
75160-1,U-wing Microfighter,2017,Star Wars,Licensed,MicroFighters,Normal,Box,2,Retail,109.0,1.0,10731.0,3.8,24.0,15.0
75161-1,TIE Striker Microfighter,2017,Star Wars,Licensed,MicroFighters,Normal,Box,2,Retail,88.0,1.0,8619.0,3.6,16.0,12.93
75162-1,Y-wing Microfighter,2017,Star Wars,Licensed,Microfighters,Normal,Box,2,Retail,90.0,1.0,9266.0,3.8,16.0,29.95
75163-1,Krennic's Imperial Shuttle Microfighter,2017,Star Wars,Licensed,Microfighters,Normal,Box,2,Retail,78.0,1.0,8233.0,3.5,15.0,15.0
75164-1,Rebel Trooper Battle Pack,2017,Star Wars,Licensed,Rogue One,Normal,Box,2,Retail,120.0,4.0,9968.0,4.0,13.0,37.8
75165-1,Imperial Trooper Battle Pack,2017,Star Wars,Licensed,Rogue One,Normal,Box,2,Retail,112.0,4.0,11596.0,4.1,12.0,60.0
75166-1,First Order Transport Speeder Battle Pack,2017,Star Wars,Licensed,The Force Awakens,Normal,Box,2,Retail,117.0,4.0,11831.0,3.9,59.0,25.0
75167-1,Bounty Hunter Speeder Bike Battle Pack,2017,Star Wars,Licensed,Original Content,Normal,Box,2,Retail,125.0,4.0,16106.0,4.1,30.0,45.0
75168-1,Yoda's Jedi Starfighter,2017,Star Wars,Licensed,The Clone Wars,Normal,Box,2,Retail,262.0,2.0,15540.0,3.9,22.0,50.0
75169-1,Duel on Naboo,2017,Star Wars,Licensed,Episode I,Normal,Box,2,Retail,208.0,3.0,13831.0,3.8,23.0,129.99
75170-1,The Phantom,2017,Star Wars,Licensed,Rebels,Normal,Box,2,Retail,269.0,3.0,8355.0,4.0,22.0,329.99
75171-1,Battle on Scarif,2017,Star Wars,Licensed,Rogue One,Normal,Box,2,Retail,419.0,4.0,7439.0,3.9,14.0,175.0
75172-1,Y-wing Starfighter,2017,Star Wars,Licensed,Rogue One,Normal,Box,2,Retail,691.0,5.0,14272.0,4.4,33.0,133.0412
75173-1,Luke's Landspeeder,2017,Star Wars,Licensed,Episode IV,Normal,Box,2,Retail - limited,149.0,4.0,12230.0,3.9,22.0,27.5
75174-1,Desert Skiff Escape,2017,Star Wars,Licensed,Episode VI,Normal,Box,2,Retail - limited,277.0,4.0,7372.0,3.9,9.0,100.0
75175-1,A-wing Starfighter,2017,Star Wars,Licensed,Episode VI,Normal,Box,2,Retail - limited,358.0,3.0,6741.0,4.1,17.0,121.5
75176-1,Resistance Transport Pod,2017,Star Wars,Licensed,The Last Jedi,Normal,Box,2,Retail,294.0,3.0,7694.0,3.6,9.0,30.0
75177-1,First Order Heavy Scout Walker,2017,Star Wars,Licensed,The Last Jedi,Normal,Box,2,Retail,554.0,4.0,6234.0,3.3,7.0,47.9837
75178-1,Jakku Quadjumper,2017,Star Wars,Licensed,The Force Awakens,Normal,Box,2,Retail,457.0,5.0,6272.0,3.8,11.0,70.0
75179-1,Kylo Ren's TIE Fighter,2017,Star Wars,Licensed,The Last Jedi,Normal,Box,2,Retail,630.0,4.0,11315.0,4.2,23.0,190.0
75180-1,Rathtar Escape,2017,Star Wars,Licensed,The Force Awakens,Normal,Box,2,Retail,836.0,5.0,4738.0,3.8,10.0,63.96
75182-1,Republic Fighter Tank,2017,Star Wars,Licensed,The Clone Wars,Normal,Box,4,Retail,305.0,4.0,12227.0,4.1,21.0,120.0
75183-1,Darth Vader Transformation ,2017,Star Wars,Licensed,Episode III,Normal,Box,2,Retail,282.0,6.0,18129.0,4.1,48.0,64.95
75184-1,Star Wars Advent Calendar,2017,Star Wars,Licensed,Seasonal,Normal,Box,1,Retail,309.0,8.0,9648.0,3.5,15.0,50.0
75185-1,Tracker I,2017,Star Wars,Licensed,Original Content,Normal,Box,2,Retail,557.0,4.0,3591.0,3.9,5.0,100.0
